name,price,main_category,sub_category,,url,image_url,discount
Anne French Lotion 78g,Rs. 219,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/anne-french-lotion-78g/12639633,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639633-0-M.jpg,11% OFF
Always Sanitary Pads Maxi Thick,Rs. 385,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-maxi-thick/12620801,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620801-0-M.jpg,Best Price
Butterfly Maxi Xl Trio,Rs. 925,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/butterfly-maxi-xl-trio/88672463,https://metro-b2c.s3.amazonaws.com/Products/1733988783784.jpg,Best Price
Always Ultra Sanitry Pads Double Pack,Rs. 809,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-ultra-sanitry-pads-double-pack/12621927,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621927-0-M.jpg,Best Price
Always Sanitary Pads Maxi Thick Size Long,Rs. 819,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-maxi-thick-size-long-/12620765,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620765-0-M.jpg,Market Say Sasta
Always Sanitary Pads Ultra Normal,Rs. 415,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-ultra-normal/12621005,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621005-0-M.jpg,Best Price
Always Thick Fresh Ipad3 Trio,"Rs. 1,150",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-thick-fresh-ipad3-trio/94124791,https://metro-b2c.s3.amazonaws.com/Products/1711696259582.jpg,Best Price
Veet Silk  Fresh Hair Removal Lotion for Normal Skin 40GM,Rs. 248,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-normal-skin-40gm/12626746,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626746-0-M.jpg,Best Price
Anne French Cream 25g,Rs. 109,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/anne-french-cream-25g/12639630,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639630-0-M.jpg,
Veet Face Wax Sensitive Skin 8 Strips,Rs. 446,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-face-wax-sensitive-skin-8-strips/12639259,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639259-0-M.jpg,10% OFF - RB
Veet Silk  Fresh Hair Removal Lotion for Normal Skin 80GM,Rs. 491,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-normal-skin-80gm/12626745,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626745-0-M.jpg,
Always Sanitary Pads Ultra Extra Long,Rs. 415,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-ultra-extra-long-/12621225,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621225-0-M.jpg,Market Say Sasta
Always Sanitary Pads Thick Extra Long,Rs. 809,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-thick-extra-long/12620713,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620713-0-M.jpg,10% OFF
Butterfly Ultra Thin Cottony Sanitary Pads Extra Long 7Pcs,Rs. 343,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/butterfly-ultra-thin-cottony-sanitary-pads-extra-long-7pcs/12639856,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639856-0-M.jpg,Best Price
Veet Hair Removal Lotion Sensitive Skin 80GM,Rs. 491,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-hair-removal-lotion-sensitive-skin-80gm/12636796,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12636796-0-M.jpg,
Veet Silk  Fresh Hair Removal Lotion For Dry Skin 120 GM,Rs. 734,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-dry-skin-120-gm/12626743,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626743-0-M.jpg,8% OFF
Always Sanitary Pads Ultra S3 Double Pack,Rs. 829,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-pads-ultra-s3-double-pack/12621196,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621196-0-M.jpg,Best Price
Veet Silk  Fresh Hair Removal Cream For Normal Skin 100 gm,Rs. 972,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-cream-for-normal-skin-100-gm/12626732,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626732-0-M.jpg,7% OFF
Veet Silk  Fresh Hair Removal Lotion For Dry Skin 80GM,Rs. 491,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-dry-skin-80gm/12626747,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626747-0-M.jpg,
Veet Silk  Fresh Hair Removal Cream For Sensitive Skin 200gm,"Rs. 1,884",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-cream-for-sensitive-skin-200gm/12626728,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626728-0-M.jpg,9% OFF
Veet Silk  Fresh Hair Removal Cream For Normal Skin 200gm,"Rs. 1,884",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-cream-for-normal-skin-200gm/12626726,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626726-0-M.jpg,
Anne French Cream 56g,Rs. 169,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/anne-french-cream-56g/12639631,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639631-0-M.jpg,8% OFF
Veet Hair Removing Cream Normal Skin 25ML,Rs. 219,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-hair-removing-cream-normal-skin-25ml/12621935,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621935-0-M.jpg,Best Price
Nivea Deo Roll On Pearl & Beauty 50ml,"Rs. 1,249",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/nivea-deo-roll-on-pearl-&-beauty-50ml/13110755,https://metro-b2c.s3.amazonaws.com/Products/1711703229483.jpg,53% OFF
Veet Lotion Sensitive Skin 120G,Rs. 734,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-lotion-sensitive-skin-120g/12639262,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639262-0-M.jpg,6% OFF
Veet Face Wax Normal 8 Sheets,Rs. 446,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-face-wax-normal-8-sheets/12638160,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12638160-0-M.jpg,
Butterfly Maxi Extra Long Trio,Rs. 925,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/butterfly-maxi-extra-long-trio/88420670,https://metro-b2c.s3.amazonaws.com/Products/1733988638174.jpg,Best Price
OK Sanitary Pads Large (16Pcs),Rs. 369,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/ok-sanitary-pads-large-(16pcs)/12642822,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1706265359399.jpg,16% OFF
OK Sanitary Pads Large (8Pcs),Rs. 184,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/ok-sanitary-pads-large-(8pcs)/12642823,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1706265248697.jpg,5% OFF
Fine Dreaming Sanitary Pads XL 7 PCS,Rs. 175,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/fine-dreaming-sanitary-pads-xl-7-pcs/12628050,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12628050-0-M.jpg,18% OFF
Treet Femina Shaving Razor,Rs. 40,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/treet-femina-shaving-razor/12642345,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642345-0-M.jpg,17% OFF
Always Ultra Thin S3 Quattro Saving Pack,"Rs. 1,520",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-ultra-thin-s3-quattro-saving-pack/12635382,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635382-0-M.jpg,7% OFF
Veet Silk  Fresh Hair Removal Lotion for Normal Skin 120GM,Rs. 734,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-lotion-for-normal-skin-120gm/12626741,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626741-0-M.jpg,Market Say Sasta
Always Thick Trio,"Rs. 1,150",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-thick-trio/94124789,https://metro-b2c.s3.amazonaws.com/Products/1711696162935.jpg,Best Price
Veet Silk  Fresh Hair Removal Cream For Dry Skin 100 gm,Rs. 972,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-cream-for-dry-skin-100-gm/12626733,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626733-0-M.jpg,5% OFF
Veet Silk  Fresh Wax Strip Normal Skin 12 strips,Rs. 744,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-wax-strip-normal-skin-12-strips-/12626725,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626725-0-M.jpg,Market Say Sasta
Veet Silk  Fresh Hair Removal Cream For Sensitive Skin 100GM,Rs. 972,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-hair-removal-cream-for-sensitive-skin-100gm/12626734,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626734-0-M.jpg,
Veet Silk  Fresh Wax Strip Dry Skin 12 strips,Rs. 744,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/veet-silk--fresh-wax-strip-dry-skin-12-strips-/12626731,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626731-0-M.jpg,0
Always Sanitary Napkins Ultra Thin Quattro Packs,"Rs. 1,520",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-sanitary-napkins-ultra-thin-quattro-packs/12638776,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12638776-0-M.jpg,7% OFF
Always Thick T5 Night,Rs. 420,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-thick-t5-night/12639554,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639554-0-M.jpg,Best Price
Always Feather Soft 2in1 T5 Trios,"Rs. 1,129",Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/always-feather-soft-2in1-t5-trios/12639553,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639553-0-M.jpg,
Molped Thinshield L,Rs. 329,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/molped-thinshield-l/1509529,https://metro-b2c.s3.amazonaws.com/Products/1732776139411.jpg,
Molped Thinshield Xl,Rs. 329,Toiletries,Women Care,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/women-care/molped-thinshield-xl/1509530,https://metro-b2c.s3.amazonaws.com/Products/1732775510516.jpg,
Treet Hygiene Razor 1S (48),Rs. 50,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-hygiene-razor-1s-(48)/12642976,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642976-0-M.jpg,26% OFF
Treet Hygiene Razor-3 S Pouch,Rs. 135,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-hygiene-razor-3-s-pouch/12642977,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642977-0-M.jpg,35% OFF
Gillette Blue 3 HRDC 1UP Razor,Rs. 349,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/gillette-blue-3-hrdc-1up-razor--/12620283,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620283-0-M.jpg,15% OFF
Treet Tidy Razor,Rs. 60,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-tidy-razor/12642990,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642990-0-M.jpg,11% OFF
Gillette Blue 2 Plus Bag of 3,Rs. 565,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/gillette-blue-2-plus-bag-of-3/12622299,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622299-0-M.jpg,15% OFF
Treet Trim-Ii Xl Card,Rs. 57,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-trim-ii-xl-card/12642992,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642992-0-M.jpg,Best Price
Gillette Razor G2-Disp-Bag of 3,Rs. 419,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/gillette-razor-g2-disp-bag-of-3/12620710,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620710-0-M.jpg,Market Say Sasta
Nivea Shaving Gel Protect 200ml,"Rs. 3,000",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/nivea-shaving-gel-protect-200ml/12635358,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635358-0-M.jpg,
Treet Shaving Foam Original 200ML,Rs. 499,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-shaving-foam-original-200ml/89359913,https://metro-b2c.s3.amazonaws.com/Products/1729489516666.jpg,13% OFF
Treet Swift II Razor 1s Pouch,Rs. 100,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-ii-razor-1s-pouch/54941517,https://metro-b2c.s3.amazonaws.com/Products/1735628037011.jpg,Best Price
Gillette Mach3 Cartridge 8,"Rs. 6,945",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/gillette-mach3-cartridge-8/12632635,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624498-0-M.jpg,
Treet Comfort Safety Razor,Rs. 490,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-comfort-safety-razor/12642971,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642971-0-M.jpg,
Nivea Men Protect and Care Shaving Foam 200ml,"Rs. 2,200",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/nivea-men-protect-and-care-shaving-foam-200ml/12638265,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12638265-0-M.jpg,4% OFF
Nivea Shaving Gel Cool 200ml,"Rs. 3,000",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/nivea-shaving-gel-cool-200ml/12635356,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635356-0-M.jpg,4% OFF
Treet Safex Salon Razor,Rs. 30,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-safex-salon-razor/12642985,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642985-0-M.jpg,
Gillette Blue 3 Bag of 3,Rs. 995,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/gillette-blue-3-bag-of-3/12628891,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12628891-0-M.jpg,6% OFF
Treet Hercules,Rs. 370,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-hercules/12642975,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12642975-0-M.jpg,
Nivea Shaving Foam Sensitive 200ML,"Rs. 2,200",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/nivea-shaving-foam-sensitive-200ml/12635355,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635355-0-M.jpg,
Nivea Shaving Gel Sensitive 200ml,"Rs. 3,000",Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/nivea-shaving-gel-sensitive-200ml/12635357,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635357-0-M.jpg,
Treet Shaving Foam Classic 400ML,Rs. 699,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-shaving-foam-classic-400ml/21998322,https://metro-b2c.s3.amazonaws.com/Products/1751005904259.jpg,
Treet Carbon Steel Blade-20s,Rs. 150,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-carbon-steel-blade-20s/21998321,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751005946078.jpg,
Treet Platinum Super Stainless Blade-20s,Rs. 200,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-platinum-super-stainless-blade-20s/21998319,https://metro-b2c.s3.amazonaws.com/Products/1751006077781.jpg,
Treet Swift II Grip 5s (4+1 Saver Pack),Rs. 520,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-ii-grip-5s-(4+1-saver-pack)/21998317,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751006194612.jpg,
Treet Swift II Grip 1s Pouch,Rs. 130,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-ii-grip-1s-pouch/21998315,https://metro-b2c.s3.amazonaws.com/Products/1751006220630.jpg,
Treet Swift III (4+1 FREE) Razor,Rs. 520,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-iii-(4+1-free)-razor/21998313,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751006254135.jpg,
Treet Swift III RAZOR 1S Pouch Razor,Rs. 130,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-iii-razor-1s-pouch-razor/21998311,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751006645791.jpg,
Treet Swift II (4+1 FREE) Razor,Rs. 400,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-swift-ii-(4+1-free)-razor/21998309,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751006506390.jpg,
Treet Tidy Body Razor 5s-Promo Pack (4+1),Rs. 240,Toiletries,Men Grooming,,https://www.metro-online.pk/detail/health-and-beauty/toiletries/men-grooming/treet-tidy-body-razor-5s-promo-pack-(4+1)/21998307,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751006548681.jpg,
