product_name,discounted_price,original_price,product_url,image_url
Sunridge Himalayan Pink Salt 8,80,80,https://www.rahimstore.com/product/37419,https://www.rahimstore.com/img/products/202/37419.jpg?1766497149
Sunridge Refined Salt 800gm,65,65,https://www.rahimstore.com/product/37420,https://www.rahimstore.com/img/products/202/37420.jpg?1766497149
Soya Supreme Olive Cooking Oil,565,565,https://www.rahimstore.com/product/37432,https://www.rahimstore.com/img/products/002/37432.jpg?1766497149
Tapal Danedar Tea Jar 200gm,450,450,https://www.rahimstore.com/product/37453,https://www.rahimstore.com/img/products/015/37453.jpg?1766497149
Tapal Danedar 3in1 Elaichi Sac,100,100,https://www.rahimstore.com/product/37454,https://www.rahimstore.com/img/products/015/37454.jpg?1766497149
Nescafe Classic Coffee Sach 50,695,700,https://www.rahimstore.com/product/37463,https://www.rahimstore.com/img/products/034/37463.jpg?1766497149
Doriva Basmati Rice Kheer 155g,199,199,https://www.rahimstore.com/product/37475,https://www.rahimstore.com/img/products/204/37475.jpg?1766497149
Doriva Vanilla Custard 275gm,199,199,https://www.rahimstore.com/product/37477,https://www.rahimstore.com/img/products/029/37477.jpg?1766497149
Doriva Stb Custard 275gm,199,199,https://www.rahimstore.com/product/37478,https://www.rahimstore.com/img/products/029/37478.jpg?1766497149
Dipitt Light Mayo 375gm,345,360,https://www.rahimstore.com/product/37495,https://www.rahimstore.com/img/products/028/37495.jpg?1766497149
Dipitt French Dressing 375gm,435,460,https://www.rahimstore.com/product/37496,https://www.rahimstore.com/img/products/096/37496.jpg?1766497149
Dipitt White Vinegar 310ml,120,120,https://www.rahimstore.com/product/37498,https://www.rahimstore.com/img/products/021/37498.jpg?1766497149
Brooke Bond Supreme Tea 80gm,180,180,https://www.rahimstore.com/product/37563,https://www.rahimstore.com/img/products/015/37563.jpg?1766497149
Lipton Yellow Label Tea Bags 5,600,600,https://www.rahimstore.com/product/37566,https://www.rahimstore.com/img/products/015/37566.jpg?1766497149
Lipton Pure Classic Green Tea,295,300,https://www.rahimstore.com/product/37568,https://www.rahimstore.com/img/products/015/37568.jpg?1766497149
Lipton Yellow Label Tea Bags 5,295,300,https://www.rahimstore.com/product/37687,https://www.rahimstore.com/img/products/015/37687.jpg?1766497149
Dalda Corn Oil Nozal Pack,710,710,https://www.rahimstore.com/product/37715,https://www.rahimstore.com/img/products/001/37715.jpg?1766497149
Sufi Soyabean Cooking Oil 5ltr,"2,890.00",2890,https://www.rahimstore.com/product/37723,https://www.rahimstore.com/img/products/002/37723.jpg?1766497149
Kanas Sriracha Tomato Ketchup,220,220,https://www.rahimstore.com/product/37759,https://www.rahimstore.com/img/products/020/37759.jpg?1766497168
Kanas Chili Garlic Sauce 400gm,199,199,https://www.rahimstore.com/product/37760,https://www.rahimstore.com/img/products/024/37760.jpg?1766497168
